Address:,USB0::0x0957::0x179B::MY54313426::0::INSTR,,Analog Channels,,,,Function Channels,,
REFERENCE WAVEFORM,,,-0.00341666673,0.647236255928874,0.0155780103523284,,-0.00341666673,1.81916494923644,
TRIGGER,,,-0.003375000065,0.647236255928874,0.0155780103523284,,-0.003375000065,1.81916494923644,
Sweep Mode,AUTO,,-0.0033333334,0.647236255928874,0.0143217289587483,,-0.0033333334,1.81916494923644,
Coup,DC,,-0.003291666735,0.647236255928874,0.0155780103523284,,-0.003291666735,1.81916494923644,
Noise Rej,Off,,-0.00325000007,0.647236255928874,0.0155780103523284,,-0.00325000007,1.81916494923644,
HF Rej,Off,,-0.003208333405,0.647236255928874,0.0155780103523284,,-0.003208333405,1.81916494923644,
Holdoff,40.0 ns,,-0.00316666674,0.647236255928874,0.0143217289587483,,-0.00316666674,1.81916494923644,
Mode,EDGE,,-0.003125000075,0.647236255928874,0.0143217289587483,,-0.003125000075,1.81916494923644,
Source,CHAN1,,-0.00308333341,0.647236255928874,0.0143217289587483,,-0.00308333341,1.81916494923644,
Slope,POS,,-0.003041666745,0.647236255928874,0.0143217289587483,,-0.003041666745,1.81916494923644,
Level,242.5 mV V,,-0.00300000008,0.647236255928874,0.0155780103523284,,-0.00300000008,1.81916494923644,
,,,-0.002958333415,0.647236255928874,0.0155780103523284,,-0.002958333415,1.81916494923644,
HORIZONTAL,,,-0.00291666675,0.647236255928874,0.0155780103523284,,-0.00291666675,1.81916494923644,
Mode,MAIN,,-0.002875000085,0.647236255928874,0.0155780103523284,,-0.002875000085,1.81916494923644,
Ref,CENT,,-0.00283333342,0.647236255928874,0.0155780103523284,,-0.00283333342,1.81916494923644,
Main Scale,4 ms/,,-0.002791666755,0.647236255928874,0.0155780103523284,,-0.002791666755,1.81916494923644,
Main Delay,15 ms,,-0.00275000009,0.647236255928874,0.0155780103523284,,-0.00275000009,1.81916494923644,
,,,-0.002708333425,0.647236255928874,0.0168342917459086,,-0.002708333425,1.81916494923644,
ACQUISITION,,,-0.00266666676,0.647236255928874,0.0168342917459086,,-0.00266666676,1.81916494923644,
Mode,HRES,,-0.002625000095,0.647236255928874,0.0155780103523284,,-0.002625000095,1.81916494923644,
RealTime,On,,-0.00258333343,0.647236255928874,0.0155780103523284,,-0.00258333343,1.81916494923644,
Vectors,On,,-0.002541666765,0.647236255928874,0.0155780103523284,,-0.002541666765,1.81916494923644,
Persistence,Off,,-0.0025000001,0.647236255928874,0.0168342917459086,,-0.0025000001,1.81916494923644,
,,,-0.002458333435,0.647236255928874,0.0155780103523284,,-0.002458333435,1.81916494923644,
,,,-0.00241666677,0.647236255928874,0.0155780103523284,,-0.00241666677,1.81916494923644,
,,,-0.002375000105,0.647236255928874,0.0155780103523284,,-0.002375000105,1.81916494923644,
,,,-0.00233333344,0.647236255928874,0.0155780103523284,,-0.00233333344,1.81916494923644,
,,,-0.002291666775,0.647236255928874,0.0168342917459086,,-0.002291666775,1.81916494923644,
,,,-0.00225000011,0.647236255928874,0.0155780103523284,,-0.00225000011,1.81916494923644,
,,,-0.002208333445,0.647236255928874,0.0143217289587483,,-0.002208333445,1.81916494923644,
,,,-0.00216666678,0.647236255928874,0.0143217289587483,,-0.00216666678,1.81916494923644,
,,,-0.002125000115,0.647236255928874,0.0155780103523284,,-0.002125000115,1.81916494923644,
,,,-0.00208333345,0.647236255928874,0.0143217289587483,,-0.00208333345,1.81916494923644,
,,,-0.002041666785,0.647236255928874,0.0155780103523284,,-0.002041666785,1.81916494923644,
,,,-0.00200000012,0.647236255928874,0.0155780103523284,,-0.00200000012,1.81916494923644,
,,,-0.001958333455,0.647236255928874,0.0155780103523284,,-0.001958333455,1.81916494923644,
,,,-0.00191666679,0.647236255928874,0.0155780103523284,,-0.00191666679,1.81916494923644,
,,,-0.001875000125,0.647236255928874,0.0155780103523284,,-0.001875000125,1.81916494923644,
,,,-0.00183333346,0.647236255928874,0.0155780103523284,,-0.00183333346,1.81916494923644,
,,,-0.001791666795,0.647236255928874,0.0168342917459086,,-0.001791666795,1.81916494923644,
,,,-0.00175000013,0.647236255928874,0.0155780103523284,,-0.00175000013,1.81916494923644,
,,,-0.001708333465,0.647236255928874,0.0155780103523284,,-0.001708333465,1.81916494923644,
,,,-0.0016666668,0.647236255928874,0.0155780103523284,,-0.0016666668,1.81916494923644,
,,,-0.001625000135,0.647236255928874,0.0155780103523284,,-0.001625000135,1.81916494923644,
,,,-0.00158333347,0.647236255928874,0.0168342917459086,,-0.00158333347,1.81916494923644,
,,,-0.001541666805,0.647236255928874,0.0168342917459086,,-0.001541666805,1.81916494923644,
,,,-0.00150000014,0.647236255928874,0.0168342917459086,,-0.00150000014,1.81916494923644,
,,,-0.001458333475,0.647236255928874,0.0168342917459086,,-0.001458333475,1.81916494923644,
,,,-0.00141666681,0.647236255928874,0.0155780103523284,,-0.00141666681,1.81916494923644,
,,,-0.001375000145,0.647236255928874,0.0155780103523284,,-0.001375000145,1.81916494923644,
,,,-0.00133333348,0.647236255928874,0.0155780103523284,,-0.00133333348,1.81916494923644,
,,,-0.001291666815,0.647236255928874,0.0155780103523284,,-0.001291666815,1.81916494923644,
,,,-0.00125000015,0.647236255928874,0.0155780103523284,,-0.00125000015,1.81916494923644,
,,,-0.001208333485,0.647236255928874,0.0143217289587483,,-0.001208333485,1.81916494923644,
,,,-0.00116666682,0.647236255928874,0.0143217289587483,,-0.00116666682,1.81916494923644,
,,,-0.001125000155,0.647236255928874,0.0143217289587483,,-0.001125000155,1.81916494923644,
,,,-0.00108333349,0.647236255928874,0.0155780103523284,,-0.00108333349,1.81916494923644,
,,,-0.001041666825,0.647236255928874,0.0155780103523284,,-0.001041666825,1.81916494923644,
,,,-0.00100000016,0.647236255928874,0.0168342917459086,,-0.00100000016,1.81916494923644,
,,,-0.000958333495,0.647236255928874,0.0155780103523284,,-0.000958333495,1.81916494923644,
,,,-0.00091666683,0.647236255928874,0.0155780103523284,,-0.00091666683,1.81916494923644,
,,,-0.000875000165,0.647236255928874,0.0143217289587483,,-0.000875000165,1.81916494923644,
,,,-0.0008333335,0.647236255928874,0.0143217289587483,,-0.0008333335,1.81916494923644,
,,,-0.000791666835,0.647236255928874,0.0143217289587483,,-0.000791666835,1.81916494923644,
,,,-0.00075000017,0.647236255928874,0.0155780103523284,,-0.00075000017,1.81916494923644,
,,,-0.000708333505,0.647236255928874,0.0143217289587483,,-0.000708333505,1.81916494923644,
,,,-0.00066666684,0.647236255928874,0.0155780103523284,,-0.00066666684,1.81916494923644,
,,,-0.000625000174999999,0.647236255928874,0.0155780103523284,,-0.000625000174999999,1.81916494923644,
,,,-0.00058333351,0.647236255928874,0.0155780103523284,,-0.00058333351,1.81916494923644,
,,,-0.000541666845,0.647236255928874,0.0155780103523284,,-0.000541666845,1.81916494923644,
,,,-0.00050000018,0.647236255928874,0.0168342917459086,,-0.00050000018,1.81916494923644,
,,,-0.000458333515,0.647236255928874,0.0155780103523284,,-0.000458333515,1.81916494923644,
,,,-0.00041666685,0.647236255928874,0.0155780103523284,,-0.00041666685,1.81916494923644,
,,,-0.000375000185,0.647236255928874,0.0155780103523284,,-0.000375000185,1.81916494923644,
,,,-0.00033333352,0.647236255928874,0.0155780103523284,,-0.00033333352,1.81916494923644,
,,,-0.000291666855,0.647236255928874,0.0155780103523284,,-0.000291666855,1.81916494923644,
,,,-0.000250000189999999,0.647236255928874,0.0155780103523284,,-0.000250000189999999,1.81916494923644,
,,,-0.000208333525,0.647236255928874,0.0155780103523284,,-0.000208333525,1.81916494923644,
,,,-0.000166666859999999,0.647236255928874,0.0155780103523284,,-0.000166666859999999,1.81916494923644,
,,,-0.000125000195,0.647236255928874,0.0168342917459086,,-0.000125000195,1.81916494923644,
,,,-8.33335300000002E-05,0.647236255928874,0.0168342917459086,,-8.33335300000002E-05,1.81916494923644,
,,,-4.16668649999997E-05,0.647236255928874,0.0155780103523284,,-4.16668649999997E-05,1.81916494923644,
,,,-2.00000000068201E-10,3.09070356644224,1.01809056242928,,-2.00000000068201E-10,2.07170397786831,
,,,4.16664650000004E-05,2.96005030150991,0.93894483463373,,4.16664650000004E-05,2.02014148478338,
,,,8.333313E-05,2.96633170847781,0.94020111602731,,8.333313E-05,2.02521960910235,
,,,0.000124999795,2.97135683405213,0.941457397420891,,0.000124999795,2.02893054610468,
,,,0.00016666646,2.97386939683929,0.942713678814471,,0.00016666646,2.03029773342132,
,,,0.000208333125000001,2.97763824102003,0.943969960208051,,0.000208333125000001,2.032641483107,
,,,0.00024999979,2.98140708520077,0.945226241601631,,0.00024999979,2.03518054526648,
,,,0.000291666455000001,2.98391964798793,0.946482522995211,,0.000291666455000001,2.03654773258313,
,,,0.00033333312,2.98643221077509,0.948995085782371,,0.00033333312,2.03654773258313,
,,,0.000374999785,2.98894477356225,0.947738804388791,,0.000374999785,2.04025866958546,
,,,0.00041666645,2.99020105495583,0.946482522995211,,0.00041666645,2.04279773174494,
,,,0.000458333115,2.99271361774299,0.947738804388791,,0.000458333115,2.04396960658778,
,,,0.00049999978,2.99396989913657,0.948995085782371,,0.00049999978,2.04396960658778,
,,,0.000541666445,2.99648246192373,0.948995085782371,,0.000541666445,2.04650866874726,
,,,0.000583333110000001,2.99773874331731,0.948995085782371,,0.000583333110000001,2.04787585606391,
,,,0.000624999775,3.00025130610447,0.951507648569532,,0.000624999775,2.04787585606391,
,,,0.000666666440000001,3.00150758749805,0.950251367175952,,0.000666666440000001,2.0504149182234,
,,,0.000708333105,3.00276386889163,0.948995085782371,,0.000708333105,2.05275866790907,
,,,0.000749999770000001,3.00527643167879,0.950251367175952,,0.000749999770000001,2.05412585522572,
,,,0.000791666435,3.00653271307237,0.950251367175952,,0.000791666435,2.05529773006856,
,,,0.0008333331,3.00778899446595,0.951507648569532,,0.0008333331,2.05529773006856,
,,,0.000874999765,3.00904527585953,0.950251367175952,,0.000874999765,2.05783679222804,
,,,0.00091666643,3.01030155725311,0.952763929963112,,0.00091666643,2.05666491738521,
,,,0.000958333095000001,3.0115578386467,0.952763929963112,,0.000958333095000001,2.05783679222804,
,,,0.00099999976,3.01281412004028,0.952763929963112,,0.00099999976,2.05920397954469,
,,,0.001041666425,3.01407040143386,0.952763929963112,,0.001041666425,2.06037585438753,
,,,0.00108333309,3.01532668282744,0.954020211356692,,0.00108333309,2.06037585438753,
,,,0.001124999755,3.01532668282744,0.954020211356692,,0.001124999755,2.06037585438753,
,,,0.00116666642,3.01658296422102,0.954020211356692,,0.00116666642,2.06154772923037,
,,,0.001208333085,3.0178392456146,0.952763929963112,,0.001208333085,2.06408679138985,
,,,0.00124999975,3.01909552700818,0.954020211356692,,0.00124999975,2.06408679138985,
,,,0.001291666415,3.01909552700818,0.954020211356692,,0.001291666415,2.06408679138985,
,,,0.00133333308,3.02035180840176,0.955276492750272,,0.00133333308,2.06408679138985,
,,,0.001374999745,3.02160808979534,0.955276492750272,,0.001374999745,2.0654539787065,
,,,0.00141666641,3.02286437118892,0.954020211356692,,0.00141666641,2.06799304086599,
,,,0.001458333075,3.0241206525825,0.954020211356692,,0.001458333075,2.06916491570883,
,,,0.00149999974,3.02537693397608,0.954020211356692,,0.00149999974,2.07033679055166,
,,,0.001541666405,3.02537693397608,0.954020211356692,,0.001541666405,2.07033679055166,
,,,0.00158333307,3.02663321536966,0.954020211356692,,0.00158333307,2.07170397786831,
,,,0.001624999735,3.02663321536966,0.955276492750272,,0.001624999735,2.07033679055166,
,,,0.0016666664,3.02914577815682,0.955276492750272,,0.0016666664,2.07287585271115,
,,,0.001708333065,3.02914577815682,0.955276492750272,,0.001708333065,2.07287585271115,
,,,0.00174999973,3.0304020595504,0.954020211356692,,0.00174999973,2.07541491487063,
,,,0.001791666395,3.03291462233756,0.954020211356692,,0.001791666395,2.07795397703012,
,,,0.00183333306,3.03165834094398,0.955276492750272,,0.00183333306,2.07541491487063,
,,,0.001874999725,3.03165834094398,0.955276492750272,,0.001874999725,2.07541491487063,
,,,0.00191666639,3.03291462233756,0.955276492750272,,0.00191666639,2.07678210218728,
,,,0.001958333055,3.03542718512472,0.955276492750272,,0.001958333055,2.07912585187296,
,,,0.00199999972,3.03542718512472,0.955276492750272,,0.00199999972,2.07912585187296,
,,,0.002041666385,3.0366834665183,0.955276492750272,,0.002041666385,2.08049303918961,
,,,0.00208333305,3.03793974791188,0.957789055537432,,0.00208333305,2.07912585187296,
,,,0.002124999715,3.03919602930546,0.956532774143852,,0.002124999715,2.08166491403244,
,,,0.00216666638,3.04045231069904,0.957789055537432,,0.00216666638,2.08166491403244,
,,,0.002208333045,3.04170859209262,0.956532774143852,,0.002208333045,2.08420397619193,
,,,0.00224999971,3.04170859209262,0.955276492750272,,0.00224999971,2.08557116350858,
,,,0.002291666375,3.04170859209262,0.956532774143852,,0.002291666375,2.08420397619193,
,,,0.00233333304,3.0429648734862,0.956532774143852,,0.00233333304,2.08557116350858,
,,,0.002374999705,3.04422115487978,0.956532774143852,,0.002374999705,2.08674303835141,
,,,0.00241666637,3.04547743627336,0.956532774143852,,0.00241666637,2.08791491319425,
,,,0.002458333035,3.04673371766694,0.957789055537432,,0.002458333035,2.08791491319425,
,,,0.0024999997,3.04673371766694,0.957789055537432,,0.0024999997,2.08791491319425,
,,,0.002541666365,3.04673371766694,0.957789055537432,,0.002541666365,2.08791491319425,
,,,0.00258333303,3.04798999906052,0.956532774143852,,0.00258333303,2.09045397535374,
,,,0.002624999695,3.0492462804541,0.957789055537432,,0.002624999695,2.09045397535374,
,,,0.00266666636,3.05050256184768,0.957789055537432,,0.00266666636,2.09182116267039,
,,,0.002708333025,3.05050256184768,0.957789055537432,,0.002708333025,2.09182116267039,
,,,0.00274999969,3.05175884324126,0.957789055537432,,0.00274999969,2.09299303751322,
,,,0.002791666355,3.05175884324126,0.957789055537432,,0.002791666355,2.09299303751322,
,,,0.00283333302,3.05301512463484,0.957789055537432,,0.00283333302,2.09436022482987,
,,,0.002874999685,3.05427140602842,0.957789055537432,,0.002874999685,2.09553209967271,
,,,0.00291666635,3.05427140602842,0.959045336931013,,0.00291666635,2.09436022482987,
,,,0.002958333015,3.055527687422,0.959045336931013,,0.002958333015,2.09553209967271,
,,,0.00299999968,3.05678396881558,0.957789055537432,,0.00299999968,2.09807116183219,
,,,0.003041666345,3.05678396881558,0.957789055537432,,0.003041666345,2.09807116183219,
,,,0.00308333301,3.05678396881558,0.957789055537432,,0.00308333301,2.09807116183219,
,,,0.003124999675,3.05804025020916,0.959045336931013,,0.003124999675,2.09807116183219,
,,,0.00316666634,3.05804025020916,0.959045336931013,,0.00316666634,2.09807116183219,
,,,0.003208333005,3.05929653160274,0.959045336931013,,0.003208333005,2.09924303667503,
,,,0.00324999967,3.06055281299632,0.959045336931013,,0.00324999967,2.10061022399168,
,,,0.003291666335,3.06055281299632,0.960301618324593,,0.003291666335,2.09924303667503,
,,,0.003333333,3.06306537578348,0.960301618324593,,0.003333333,2.10178209883452,
,,,0.003374999665,3.06306537578348,0.960301618324593,,0.003374999665,2.10178209883452,
,,,0.00341666633,3.06306537578348,0.960301618324593,,0.00341666633,2.10178209883452,
,,,0.003458332995,3.06432165717706,0.960301618324593,,0.003458332995,2.10314928615117,
,,,0.00349999966,3.06432165717706,0.957789055537432,,0.00349999966,2.10549303583684,
,,,0.003541666325,3.06557793857064,0.957789055537432,,0.003541666325,2.10686022315349,
,,,0.00358333299,3.06557793857064,0.957789055537432,,0.00358333299,2.10686022315349,
,,,0.003624999655,3.06683421996422,0.957789055537432,,0.003624999655,2.10803209799633,
,,,0.00366666632,3.06683421996422,0.959045336931013,,0.00366666632,2.10686022315349,
,,,0.003708332985,3.0680905013578,0.959045336931013,,0.003708332985,2.10803209799633,
,,,0.00374999965,3.06934678275138,0.960301618324593,,0.00374999965,2.10803209799633,
,,,0.003791666315,3.07060306414496,0.959045336931013,,0.003791666315,2.11057116015581,
,,,0.00383333298,3.07060306414496,0.959045336931013,,0.00383333298,2.11057116015581,
,,,0.003874999645,3.07185934553854,0.960301618324593,,0.003874999645,2.11057116015581,
,,,0.00391666631,3.07185934553854,0.959045336931013,,0.00391666631,2.11193834747246,
,,,0.003958332975,3.07311562693212,0.960301618324593,,0.003958332975,2.11193834747246,
,,,0.00399999964,3.0743719083257,0.960301618324593,,0.00399999964,2.1131102223153,
,,,0.004041666305,3.0743719083257,0.960301618324593,,0.004041666305,2.1131102223153,
,,,0.00408333297,3.07562818971928,0.961557899718173,,0.00408333297,2.1131102223153,
,,,0.004124999635,3.0743719083257,0.960301618324593,,0.004124999635,2.1131102223153,
,,,0.0041666663,3.07688447111286,0.960301618324593,,0.0041666663,2.11564928447478,
,,,0.004208332965,3.07688447111286,0.961557899718173,,0.004208332965,2.11428209715814,
,,,0.00424999963,3.07688447111286,0.960301618324593,,0.00424999963,2.11564928447478,
,,,0.004291666295,3.07814075250644,0.961557899718173,,0.004291666295,2.11564928447478,
,,,0.00433333296,3.07939703390002,0.961557899718173,,0.00433333296,2.11682115931762,
,,,0.004374999625,3.07939703390002,0.961557899718173,,0.004374999625,2.11682115931762,
,,,0.00441666629,3.0806533152936,0.960301618324593,,0.00441666629,2.11936022147711,
,,,0.004458332955,3.0806533152936,0.960301618324593,,0.004458332955,2.11936022147711,
,,,0.00449999962,3.08190959668718,0.960301618324593,,0.00449999962,2.12072740879375,
,,,0.004541666285,3.08316587808076,0.960301618324593,,0.004541666285,2.12189928363659,
,,,0.00458333295,3.08316587808076,0.960301618324593,,0.00458333295,2.12189928363659,
,,,0.004624999615,3.08442215947434,0.960301618324593,,0.004624999615,2.12307115847943,
,,,0.00466666628,3.08442215947434,0.961557899718173,,0.00466666628,2.12189928363659,
,,,0.004708332945,3.08567844086792,0.961557899718173,,0.004708332945,2.12307115847943,
,,,0.00474999961,3.08567844086792,0.960301618324593,,0.00474999961,2.12443834579608,
,,,0.004791666275,3.0869347222615,0.960301618324593,,0.004791666275,2.12561022063892,
,,,0.00483333294,3.08819100365508,0.960301618324593,,0.00483333294,2.12697740795556,
,,,0.004874999605,3.08944728504866,0.961557899718173,,0.004874999605,2.12697740795556,
,,,0.00491666627,3.08944728504866,0.961557899718173,,0.00491666627,2.12697740795556,
,,,0.004958332935,3.09070356644224,0.960301618324593,,0.004958332935,2.12951647011505,
,,,0.0049999996,3.09070356644224,0.961557899718173,,0.0049999996,2.1281492827984,
,,,0.005041666265,3.09070356644224,0.961557899718173,,0.005041666265,2.1281492827984,
,,,0.00508333293,3.09195984783582,0.961557899718173,,0.00508333293,2.12951647011505,
,,,0.005124999595,3.0932161292294,0.962814181111753,,0.005124999595,2.12951647011505,
,,,0.00516666626,3.09447241062298,0.961557899718173,,0.00516666626,2.13186021980073,
,,,0.005208332925,3.09447241062298,0.961557899718173,,0.005208332925,2.13186021980073,
,,,0.00524999959,3.09572869201656,0.961557899718173,,0.00524999959,2.13322740711737,
,,,0.005291666255,3.09572869201656,0.961557899718173,,0.005291666255,2.13322740711737,
,,,0.00533333292,3.09572869201656,0.962814181111753,,0.00533333292,2.13186021980073,
,,,0.005374999585,3.09698497341014,0.962814181111753,,0.005374999585,2.13322740711737,
,,,0.00541666625,3.09824125480372,0.962814181111753,,0.00541666625,2.13439928196021,
,,,0.005458332915,3.09824125480372,0.962814181111753,,0.005458332915,2.13439928196021,
,,,0.00549999958,3.0994975361973,0.962814181111753,,0.00549999958,2.13576646927686,
,,,0.005541666245,3.0994975361973,0.962814181111753,,0.005541666245,2.13576646927686,
,,,0.00558333291,3.10075381759088,0.962814181111753,,0.00558333291,2.1369383441197,
,,,0.005624999575,3.10201009898447,0.964070462505333,,0.005624999575,2.1369383441197,
,,,0.00566666624,3.10326638037805,0.964070462505333,,0.00566666624,2.13830553143634,
,,,0.005708332905,3.10201009898447,0.962814181111753,,0.005708332905,2.13830553143634,
,,,0.00574999957,3.10326638037805,0.962814181111753,,0.00574999957,2.13947740627918,
,,,0.005791666235,3.10326638037805,0.962814181111753,,0.005791666235,2.13947740627918,
,,,0.0058333329,3.10452266177163,0.962814181111753,,0.0058333329,2.14064928112202,
,,,0.005874999565,3.10577894316521,0.964070462505333,,0.005874999565,2.14064928112202,
,,,0.00591666623,3.10577894316521,0.961557899718173,,0.00591666623,2.14318834328151,
,,,0.005958332895,3.10577894316521,0.962814181111753,,0.005958332895,2.14201646843867,
,,,0.00599999956,3.10703522455879,0.961557899718173,,0.00599999956,2.14455553059815,
,,,0.006041666225,3.10703522455879,0.961557899718173,,0.006041666225,2.14455553059815,
,,,0.00608333289,3.10829150595237,0.961557899718173,,0.00608333289,2.14572740544099,
,,,0.006124999555,3.10829150595237,0.962814181111753,,0.006124999555,2.14455553059815,
,,,0.00616666622,3.11080406873953,0.964070462505333,,0.00616666622,2.14572740544099,
,,,0.006208332885,3.11080406873953,0.965326743898913,,0.006208332885,2.14455553059815,
,,,0.00624999955,3.11080406873953,0.965326743898913,,0.00624999955,2.14455553059815,
,,,0.006291666215,3.11080406873953,0.964070462505333,,0.006291666215,2.14572740544099,
,,,0.00633333288,3.11206035013311,0.964070462505333,,0.00633333288,2.14709459275764,
,,,0.006374999545,3.11331663152669,0.964070462505333,,0.006374999545,2.14826646760048,
,,,0.00641666621,3.11457291292027,0.965326743898913,,0.00641666621,2.14826646760048,
,,,0.006458332875,3.11457291292027,0.965326743898913,,0.006458332875,2.14826646760048,
,,,0.00649999954,3.11708547570743,0.965326743898913,,0.00649999954,2.15080552975996,
,,,0.006541666205,3.11708547570743,0.965326743898913,,0.006541666205,2.15080552975996,
,,,0.00658333287,3.11834175710101,0.962814181111753,,0.00658333287,2.15451646676229,
,,,0.006624999535,3.11708547570743,0.964070462505333,,0.006624999535,2.1519774046028,
,,,0.0066666662,3.11834175710101,0.962814181111753,,0.0066666662,2.15451646676229,
,,,0.006708332865,3.11834175710101,0.964070462505333,,0.006708332865,2.15334459191945,
,,,0.00674999953,3.11959803849459,0.964070462505333,,0.00674999953,2.15451646676229,
,,,0.006791666195,3.12085431988817,0.962814181111753,,0.006791666195,2.15705552892177,
,,,0.00683333286,3.12085431988817,0.964070462505333,,0.00683333286,2.15588365407893,
,,,0.006874999525,3.12085431988817,0.964070462505333,,0.006874999525,2.15588365407893,
,,,0.00691666619,3.12211060128175,0.964070462505333,,0.00691666619,2.15705552892177,
,,,0.006958332855,3.12336688267533,0.964070462505333,,0.006958332855,2.15822740376461,
,,,0.00699999952,3.12336688267533,0.964070462505333,,0.00699999952,2.15822740376461,
,,,0.007041666185,3.12462316406891,0.965326743898913,,0.007041666185,2.15822740376461,
,,,0.00708333285,3.12462316406891,0.965326743898913,,0.00708333285,2.15822740376461,
,,,0.007124999515,3.12462316406891,0.965326743898913,,0.007124999515,2.15822740376461,
,,,0.00716666618,3.12587944546249,0.964070462505333,,0.00716666618,2.1607664659241,
,,,0.007208332845,3.12713572685607,0.965326743898913,,0.007208332845,2.1607664659241,
,,,0.00724999951,3.12713572685607,0.965326743898913,,0.00724999951,2.1607664659241,
,,,0.007291666175,3.12839200824965,0.965326743898913,,0.007291666175,2.16213365324074,
,,,0.00733333284,3.12839200824965,0.965326743898913,,0.00733333284,2.16213365324074,
,,,0.007374999505,3.12964828964323,0.964070462505333,,0.007374999505,2.16467271540023,
,,,0.00741666617,3.12964828964323,0.965326743898913,,0.00741666617,2.16330552808358,
,,,0.007458332835,3.13090457103681,0.964070462505333,,0.007458332835,2.16584459024307,
,,,0.0074999995,3.13090457103681,0.964070462505333,,0.0074999995,2.16584459024307,
,,,0.007541666165,3.13090457103681,0.964070462505333,,0.007541666165,2.16584459024307,
